freq_items,frequency
242  438  766  8,223
242  438  684  766  8,219
242  438  75  766  8,213
242  438  684  75  766  8,210
242  438  684  75  8,219
242  438  684  8,228
242  75  766  8,227
242  684  75  766  8,224
242  684  766  8,233
242  75  8,239
242  684  75  8,234
242  684  8,246
242  438  71  75  766,218
242  438  684  71  75  766,215
242  438  684  71  75,222
242  71  75  766,228
242  684  71  75  766,225
242  684  71  75,233
242  438  75  766,225
242  438  684  75  766,222
242  684  75  766,237
242  438  75,242
242  438  684  75,236
242  684  75,253
242  438  71  766,228
242  438  684  71  766,223
242  438  684  71,230
242  684  71,242
242  684  71  766,233
242  71  766,246
242  438  766,239
242  438  684  766,231
242  438  684,248
242  684,335
242  684  766,247
242  766,345
242  279  392,319
242  279  392  489,301
242  279  489,321
242  392,524
242  392  489,325
242  489,526
242  758,669
242  471  758,607
242  471,685
354  663,100
217  663,101
151  663,103
663  722,106
663  720,110
663  829,133
48  663,147
368  663,151
140  663,154
663  766,155
12  401  663,107
12  597  663,111
401  663,163
401  597  663,104
663  758,165
529  663  758,119
663  694  862,104
663  694  775  862,100
663  694  775,105
438  663,174
663  862,183
663  775  862,106
283  663,192
631  663,197
631  663  998,155
663  8,200
663  8  919,144
663  998,202
663  919,216
529  663,231
663  775,288
597  663,372
663  871,624
471  663  871,568
471  663,633
354  69,100
69  722,101
522  69,103
684  69,104
217  69,105
69  72,107
69  825,109
69  692,110
69  766,110
12  69,116
529  69,121
69  775,123
39  69,144
69  829,145
368  69,164
177  69,167
69  720,186
112  69,207
112  362  69,170
69  921,207
279  69  914,210
279  362  69  914,207
362  69  914,224
279  69,266
279  362  69,217
69  8,349
54  617  69,325
362  54  617  69,311
362  54  69,326
617  69,364
362  617  69,322
285  69,513
285  69  871,465
69  871,515
362  69,757
217  788,103
766  788,104
354  788,111
140  788,112
722  788,115
529  788,115
788  895,116
788  829,140
720  788,149
368  788,171
682  788,178
48  614  788,159
48  614  694  788,153
48  694  788,170
614  788,223
614  694  788,171
788  886,226
538  788,229
538  684  788,169
684  788,253
694  788,349
413  788,369
413  788  956,308
788  956,733
38  766,110
38  758,115
38  614,115
38  778,117
368  38,118
38  529,119
183  38,131
145  38,145
38  694,159
38  93,162
38  829  93,122
38  914,164
38  598,194
38  886,234
38  722  886,194
38  829,239
38  722,265
38  522,292
283  38  526,395
283  38  526  71,388
38  526  71,403
38  71,447
283  38  71,400
283  38,452
21  38  57  918,430
21  362  38  57  918,418
21  362  38  57,433
38  57  918,452
362  38  57  918,438
362  38  57,456
21  38  918,451
21  362  38  918,438
21  362  38,457
38  918,506
362  38  918,461
362  38,617
70  883,101
70  944,104
70  722,109
70  766,120
692  70,125
529  70,131
70  829,133
70  778,138
368  70,168
70  895,173
70  947,210
70  8,237
239  70  8,187
239  70,264
494  70,299
120  70,319
684  70,860
354  392,100
392  766,105
392  438,107
392  829,123
392  529,128
120  392,150
368  392,157
392  684  778  862,163
283  392  684  778  862,159
283  392  684  778,166
283  392  778,180
283  392  778  862,171
392  778  862,187
283  392  684,178
283  392  684  862,169
283  392  862,196
392  684,267
392  684  862,193
362  392,300
362  392  460,230
392  460,316
279  392,372
279  392  489,330
392  569,535
392  569  862,475
392  489,866
392  862,881
541  921,103
921  947,105
529  921,127
766  921,128
829  921,176
368  921,186
614  921,192
921  93,402
538  921  93,337
509  593  71  921,352
354  509  593  71  921,345
354  593  71  921,357
509  593  921,366
354  509  593  921,356
354  593  921,368
538  921,412
509  71  921,364
354  509  71  921,354
354  71  921,369
509  921,456
354  509  921,367
354  921,468
675  921,474
477  789,103
477  510,103
477  722,109
477  529,128
477  862,130
477  829,131
236  477,143
477  487,154
477  548  684,102
477  548  766,103
477  489,162
477  919,163
368  477,170
477  944,188
460  477  944,124
460  477,209
477  71,215
151  477,217
477  883,227
346  477  561,188
346  477  561  888,183
477  561  888,196
477  888,261
346  477  888,196
346  477,262
477  684,317
477  684  766,123
477  766,525
279  78,101
766  78,101
78  829,108
368  78,126
401  78,132
510  78,132
438  78,145
529  78  797,239
460  529  78  797,231
460  78  797,243
538  78,319
538  634  78,237
676  78,357
183  676  78,315
529  78,360
460  529  78,247
634  78,365
183  78,377
21  78,377
205  21  78,335
460  78,391
205  78,405
775  78,443
177  775  78,381
177  78,459
48  489,104
48  766,121
48  829,130
48  606,130
48  510,135
48  692,136
120  48,138
217  48,169
48  529  676,158
48  529  676  720,155
368  48  529  676,158
368  48  529  676  720,155
48  676  720,160
368  48  676  720,159
368  48  676,162
48  8,200
48  795,209
145  48  795,137
48  614,217
48  614  694,165
48  694,218
145  48,222
12  48  597,181
12  381  48  597,168
381  48  597,183
12  48,236
12  381  48,176
48  529  720,158
368  48  529  720,156
368  48  720,166
381  48,271
48  529,272
368  48  529,169
419  48,287
368  48,325
276  684,101
276  722,101
276  419,105
217  276,108
276  883,109
276  494,113
276  766,116
276  829,130
276  947,146
276  782,164
276  489,174
276  825,191
276  825  914,116
276  32  526,133
276  32  470  526,121
276  470  526,135
276  470,203
276  32  470,133
276  368,217
276  32,226
276  914,337
276  634,380
276  413  634,331
276  529,390
276  413,391
276  960,413
217  634,102
634  684,109
614  634,118
438  634,118
529  634,132
510  634,147
368  634,152
381  634,156
489  634  661,152
489  538  634  661,143
538  634  661,155
489  548  634,164
279  489  548  634,155
279  548  634,164
279  634,220
279  489  634,172
634  676,263
634  829,281
489  634,370
489  538  634,157
413  634,373
538  634,489
494  778,103
362  778,106
720  778,110
778  829,119
71  778,126
381  778,127
778  947,131
183  778,150
145  778,153
368  778,155
529  778,172
606  778,200
606  614  778,146
778  966,242
684  778  862,176
283  684  778  862,168
283  778  862,183
354  72  778,198
354  72  778  888,188
72  778  888,203
283  778,254
283  684  778,177
778  888,267
354  778  888,204
614  778,297
354  778,335
684  778,340
438  778,387
674  71,103
674  722,108
494  674,109
674  766,110
205  674,112
132  674,123
368  674,128
674  956,136
674  895,140
674  829,140
217  674,167
674  918,169
12  674  918,128
12  674,180
541  674,203
32  674  914,141
239  32  674  914,139
239  674  914,150
32  674,211
239  32  674,151
529  674,217
529  674  720,112
674  966,242
239  674,246
674  854,290
283  489  674,251
283  39  489  674,247
145  39  489  674,246
145  283  39  489  674,245
145  283  489  674,248
39  489  674,252
438  674,310
438  674  720,108
283  39  674,250
145  283  39  674,246
145  39  674,261
283  674,321
145  283  674,260
183  674,429
183  674  720,366
145  674,482
674  720,537
470  752,100
217  752,102
684  752,105
752  914,105
39  752,106
682  752,109
752  766,120
12  752,126
752  956,131
752  829,135
368  752,178
529  71  752,131
175  529  71  752,125
175  71  752,137
692  752,205
529  752,254
175  529  752,139
722  752,255
175  752,268
362  752,302
362  631  752,202
631  752,317
581  752,495
419  581  752,411
354  752,548
419  752,597
54  684,100
21  54,101
239  54,104
54  766,105
54  722,109
217  54,111
32  54,124
54  597,128
54  918,132
54  775,132
54  829,133
54  571,140
368  54,140
54  71,154
54  593,170
529  54  593,130
354  54,171
54  541,200
54  758,226
54  888,274
529  54,305
54  854,309
54  854  966,264
54  966,324
54  617,372
362  54  617,320
362  54,396
183  283  54  944,315
183  283  54  944  998,304
183  283  54  998,317
283  54  998,341
283  54  944  998,326
283  54  944,342
183  54  998,373
183  54  944  998,357
183  54  944,374
54  998,637
54  944  998,578
54  944,640
285  494,101
285  684,102
285  354,103
285  487,106
217  285,107
285  722,109
285  419,110
285  661,112
177  285,116
283  285,121
285  766,124
12  285,136
285  918,138
285  362,139
285  937,144
285  956,145
285  470,146
205  285  944,115
285  529  944,115
205  285  529  944,112
285  368,248
285  529  75  829,222
205  285  529  75  829,214
205  285  75  829,225
285  529  75,239
205  285  529  75,228
205  285  75,240
285  614  720,302
112  285  614  720,292
112  285  614,308
112  285,375
112  285  720,317
285  529  829,234
205  285  529  829,224
205  285  829,237
285  720,392
205  285,417
205  285  529,346
285  529,456
285  871,523
285  947,677
285  32  947,609
285  32,687
217  593,102
593  766,108
593  829,121
593  956,128
368  593,154
593  722,171
205  593,179
145  593  676  694,122
145  32  593  676  694,118
32  593  676  694,123
145  593  694,130
145  32  593  694,124
32  593  694,133
145  593  676,130
145  32  593  676,124
32  593  676,137
145  593,211
145  32  593,133
571  593,212
494  593  720,162
32  494  593  720,156
32  593  720,168
529  593,249
494  593,252
32  494  593,171
593  661  918,226
593  653  661  918,213
593  653  661,228
593  653,280
593  653  918,225
593  918,292
32  593,373
509  593  71,358
354  509  593  71,351
354  509  593,364
593  71,412
354  593  71,363
354  593,468
120  593  862,572
120  593  862  895,562
593  862  895,573
593  895,631
120  593  895,579
120  593,642
151  722,107
151  829,120
151  862,128
151  368,133
151  886,136
151  413,137
151  354,157
151  692,158
12  151,160
151  529,166
151  93,167
151  766,178
151  460,179
151  548,236
151  494  569,192
151  470  494  569,183
151  470  569,198
151  494,282
151  470  494,196
151  470,307
177  617,105
617  722,107
120  617,112
617  766,123
510  617,134
529  617,142
368  617,229
617  798,339
617  798  966,275
617  966,350
362  617,377
236  617,378
236  617  829,337
522  617  71  937,353
522  617  71  885  937,341
617  71  885  937,355
522  617  71,374
522  617  71  885,356
617  71  885,380
522  617  937,370
617  885  937,370
522  617  885  937,352
617  829,446
522  617,622
522  617  885,373
617  885,632
354  617  885,222
354  617,680
236  571,102
217  236,104
236  381,107
236  722,109
236  529,110
236  419,116
236  937,123
236  766,127
236  71,138
236  789,138
236  354,140
236  368,157
236  489,166
236  682,168
236  914,180
236  684,248
236  541,510
236  541  956,441
236  956,521
236  829,566
274  354,102
239  274,103
274  494,107
21  274,109
274  766,113
274  32,133
274  487,137
274  829,137
274  529,147
274  368,156
274  631,165
177  274,194
177  274  883,110
274  883,209
274  350,278
274  538,322
274  8,349
274  346,356
145  274  346,296
145  274,367
653  684,100
653  883,100
419  653,101
217  653,102
653  766,103
494  653,107
354  653,119
653  829,135
653  886,228
653  720,260
177  653,260
653  722,274
653  661,292
653  918,292
653  661  918,231
529  653,460
368  653,548
413  494,101
413  883,101
413  460,103
413  684,104
177  413,104
413  895,108
413  419,110
413  722,113
354  413,114
217  413,116
413  766,128
413  886,132
413  72,136
413  529,136
413  937,141
413  829,141
413  8,153
413  631,154
401  413  888,112
401  413  682  888,109
413  682  888,120
401  413,179
401  413  682,118
413  956,384
368  413,416
368  413  682,254
413  682,418
21  413,756
21  413  793,700
413  793,766
132  684,101
132  494,103
132  789,104
132  471,110
132  722,111
132  145,115
132  766,119
132  829,146
132  919,156
132  529,159
132  368,167
132  217,181
132  895,183
132  775,190
132  661,208
132  795,228
132  354,237
132  39,397
12  132  39,307
12  132  885,415
12  120  132  885,395
120  132  885,419
120  132,512
12  120  132,421
12  132,785
21  354,102
21  684,105
21  419,108
21  460,109
21  239,116
21  32,120
21  722,128
21  692,138
21  829,139
145  21,147
21  956,159
21  538,186
21  368,199
21  529,213
21  766  844,202
205  21  766  844,191
205  21  844,209
21  766,310
205  21  766,216
21  57  918,453
21  362  57  918,435
21  362  918,456
21  362,523
21  362  57,454
205  21,620
21  57,661
21  793,765
177  606,100
606  829,103
217  606,104
529  606,107
606  684,109
606  862,110
606  766,110
354  606,111
606  722,115
510  606,135
279  606  844,104
279  346  606  844,100
346  606  844,107
279  606,171
279  346  606,107
346  606,176
368  606,177
606  614,221
494  606,315
606  883,335
350  606  93  937,259
32  350  606  93  937,247
32  350  606  93,260
350  606  72  93  937,237
32  350  606  72  93  937,228
32  350  606  72  93,239
350  606  72  937,256
32  350  606  72  937,246
32  350  606  72,263
350  606  937,281
32  350  606  937,268
32  350  606,288
606  72  93  937,261
32  606  72  93  937,249
32  606  72  93,263
606  93  937,289
32  606  93  937,271
32  606  93,290
606  72  937,290
32  606  72  937,268
32  606  937,294
541  606,392
32  606,394
32  606  72,292
606  854,456
419  606  854,396
606  72,464
419  606,486
112  217,110
112  381,110
112  766,115
112  722,117
112  354,120
112  795,130
112  368,142
112  661,144
112  829,147
112  682,147
112  561,150
112  684,155
112  75,183
112  883,206
112  538,227
112  798,249
112  362,255
112  614,373
112  614  720,313
112  529,376
112  914,414
112  720,455
354  797,100
722  797,101
494  797,105
217  797,107
797  829,116
401  797,138
368  797,143
145  797,164
177  797,196
682  797,203
419  682  797,140
797  956,257
419  797  956,185
183  797,348
460  797,351
460  529  797,242
797  966,362
692  797  966,296
529  797,363
692  797,387
797  947,394
419  797,622
390  937,100
390  883,103
390  8,106
390  766,107
390  885,110
390  494,110
390  529,130
354  390,134
368  390,159
183  390,161
390  460,161
390  72,171
217  390,184
279  390,212
145  279  390,146
390  854,217
145  390,220
390  966,223
390  895,232
390  548  895,163
390  692,263
390  692  829,160
390  548,282
390  675,332
390  829,354
12  390,687
12  390  722,629
390  722,1042
140  854,102
140  8,103
140  789,104
140  684,106
140  205,106
120  140,109
140  494,111
140  239,115
140  32,115
140  419,118
140  871,134
140  944,136
140  883,136
140  722,136
140  825,144
140  529,149
140  947,161
140  692,163
140  177,174
140  75,177
140  75  829,128
140  460,177
140  720,179
140  438,200
140  966,211
140  510,218
140  354  510,161
140  368,229
140  766,256
140  354,366
140  217,439
140  829,442
661  766,100
419  661,103
661  684,105
661  722,133
661  919,134
661  829,137
529  661,138
362  661,143
489  661,215
489  538  661,155
661  960,221
538  661,223
661  682,267
368  661  682,205
57  661,280
661  918,300
368  661,344
661  720,474
661  947,637
217  661  947,583
217  661,693
766  998,103
722  998,105
217  998,116
775  998,127
